,source,target
9503,Earth,Emily_Klein
9504,Earth,National_Geographic
9505,Earth,Astronomy_(magazine)
9506,Earth,Caleb_Scharf
9507,Earth,Scientific_American
9508,Bird,Little_owl
9509,Bird,Owl_of_Athena
9510,Bird,Tiles
9511,Bird,Qajar_dynasty
9512,Bird,Cave_painting
9513,Bird,Roc_(mythology)
9514,Animal,Wikidata
9515,Animal,Animal_Diversity_Web
9516,Animal,Encyclopedia_of_Life
9517,Animal,EPPO_Code
9518,Sun,Damocloid
9519,Sun,Meteoroid
9520,Sun,Minor_planet
9521,Sun,Meanings_of_minor_planet_names
9522,Sun,Minor-planet_moon
9523,Sun,Planetesimal
9524,Earth,Nature_(journal)
9525,Earth,Space.com
9526,Earth,Roy_M._Harrison
9527,Earth,BBC_Bitesize
9528,Earth,BBC
9529,Bird,M%C4%81ori_people
9530,Bird,Poukai
9531,Bird,Peacock_Throne
9532,Bird,Mughal_era
9533,Bird,History_of_Iran
9534,Bird,John_James_Audubon
9535,Bird,List_of_North_American_birds
9536,Animal,Fauna_Europaea
9537,Animal,Fossilworks
9538,Animal,Global_Biodiversity_Information_Facility
9539,Animal,INaturalist
9540,Animal,Integrated_Taxonomic_Information_System
9541,Animal,World_Register_of_Marine_Species
9542,Sun,List_of_Mercury-crossing_minor_planets
9543,Sun,List_of_Venus-crossing_minor_planets
9544,Sun,2013_ND15
9545,Sun,Near-Earth_object
9546,Sun,List_of_Earth-crossing_minor_planets
9547,Sun,Earth_trojan
9548,Earth,National_Geographic_Society
9549,Earth,IPCC
9550,Earth,Iberdrola
9551,Earth,European_Environment_Agency
9552,Earth,European_Union
9553,Earth,Leaf_Group
9554,Earth,World_Nuclear_Association
9555,Earth,Dennis_Overbye
9556,Earth,Charles_H._Kahn
9557,Earth,Aurora
9558,Bird,National_Audubon_Society
9559,Bird,Homer
9560,Bird,Nightingale
9561,Bird,Odyssey
9562,Bird,Catullus
9563,Animal,ZooBank
9564,Animal,Animal
9565,Sun,List_of_Mars-crossing_minor_planets
9566,Sun,Mars_trojan
9567,Sun,Asteroid
9568,Sun,2_Pallas
9569,Sun,3_Juno
9570,Sun,4_Vesta
9571,Earth,Template_talk:Earth
9572,Earth,Earth
9573,Earth,Arctic_Ocean
9574,Earth,Atlantic_Ocean
9575,Earth,Indian_Ocean
9576,Bird,Old_World_sparrow
9577,Bird,Catullus_2
9578,Bird,Samuel_Taylor_Coleridge
9579,Bird,The_Rime_of_the_Ancient_Mariner
9580,Bird,Albatross_(metaphor)
9581,Bird,Vulture_fund
9582,Bird,Witchcraft
9583,Bird,Hoopoe
9584,Sun,Active_asteroid
9585,Sun,List_of_minor_planets:_1%E2%80%931000
9586,Sun,Asteroid_family
9587,Earth,Pacific_Ocean
9588,Earth,Southern_Ocean
9589,Earth,Extremes_on_Earth
9590,Earth,Geologic_record
9591,Bird,Ancient_Egypt
9592,Bird,Persia
9593,Bird,Scandinavia
9594,Bird,Heraldry
9595,Bird,Eagle_(heraldry)
9596,Bird,Coats_of_arms
9597,Sun,List_of_exceptional_asteroids
9598,Earth,Geophysics
9599,Earth,Structure_of_Earth
9600,Earth,Climate_change
9601,Earth,Natural_environment
9602,Bird,Birds_in_music
9603,Sun,Kirkwood_gap
9604,Sun,List_of_Jupiter-crossing_minor_planets
9605,Earth,Ecology
9606,Earth,History_of_life
9607,Earth,Nature
9608,Earth,Cartography
9609,Sun,Jupiter_trojan
9610,Sun,Centaur_(minor_planet)
9611,Sun,List_of_Saturn-crossing_minor_planets
9612,Sun,List_of_Uranus-crossing_minor_planets
9613,Sun,2011_QF99
9614,Earth,Digital_mapping
9615,Earth,Satellite_imagery
9616,Earth,Virtual_globe
9617,Earth,World_map
9618,Earth,List_of_sovereign_states
9619,Bird,Antonio_Vivaldi
9620,Bird,Olivier_Messiaen
9621,Bird,Beethoven
9622,Bird,Ottorino_Respighi
9623,Bird,Beatrice_Harrison
9624,Sun,List_of_Neptune-crossing_minor_planets
9625,Sun,Cis-Neptunian_object
9626,Earth,Earth_Day
9627,Earth,World_economy
9628,Earth,Human_history
9629,Earth,Time_zone
9630,Earth,Planetary_science
9631,Bird,David_Rothenberg
9632,Bird,Bird_conservation
9633,Bird,Late_Quaternary_prehistoric_birds
9634,Bird,List_of_extinct_birds
9635,Bird,Raptor_conservation
9636,Bird,California_condor
9637,Sun,Neptune_trojan
9638,Sun,Trans-Neptunian_object
9639,Sun,Classical_Kuiper_belt_object
9640,Sun,Plutino
9641,Sun,Detached_object
9642,Sun,Sednoid
9643,Sun,Ring_system
9644,Sun,Rings_of_Rhea
9645,Earth,Geology_of_solar_terrestrial_planets
9646,Earth,Location_of_Earth
9647,Earth,Book:Earth
9648,Earth,Template_talk:Earth%27s_location
9649,Earth,Local_Interstellar_Cloud
9650,Earth,Local_Bubble
9651,Earth,Gould_Belt
9652,Bird,Barn_swallow
9653,Bird,European_starling
9654,Bird,Melanesia
9655,Bird,Polynesia
9656,Bird,Micronesia
9657,Bird,Threatened_species
9658,Bird,BirdLife_International
9659,Bird,IUCN
9660,Sun,Rings_of_Chariklo
9661,Sun,List_of_hypothetical_Solar_System_objects
9662,Sun,Five-planet_Nice_model
9663,Sun,Nemesis_(hypothetical_star)
9664,Sun,Phaeton_(hypothetical_planet)
9665,Sun,Planet_Nine
9666,Sun,Planet_V
9667,Sun,Subsatellite
9668,Sun,Theia_(planet)
9669,Earth,Satellite_galaxies_of_the_Milky_Way
9670,Earth,Local_Group
9671,Earth,Local_Sheet
9672,Bird,Habitat_destruction
9673,Bird,Bird-skyscraper_collisions
9674,Bird,Long-line_fishing
9675,Bird,Bycatch
9676,Bird,Oil_spill
9677,Bird,Invasive_species
9678,Bird,Conservation_biology
9679,Bird,In-situ_conservation
9680,Bird,Ecological_restoration
9681,Sun,Tyche_(hypothetical_planet)
9682,Sun,Vulcan_(hypothetical_planet)
9683,Sun,Vulcanoid
9684,Sun,Space_exploration
9685,Sun,Outline_of_space_exploration
9686,Sun,Discovery_and_exploration_of_the_Solar_System
9687,Sun,Historical_models_of_the_Solar_System
9688,Sun,Space_probe
9689,Earth,Virgo_Supercluster
9690,Earth,Laniakea_Supercluster
9691,Earth,Observable_universe
9692,Earth,Universe
9693,Bird,Ex-situ_conservation
9694,Bird,Norfolk_parakeet
9695,Bird,Animal_track
9696,Bird,Avian_sleep
9697,Bird,Bat
9698,Bird,Glossary_of_bird_terms
9699,Bird,Ornithology
9700,Bird,Paleocene_dinosaurs
9701,Bird,Lynx_Edicions
9702,Sun,Timeline_of_Solar_System_exploration
9703,Sun,List_of_Solar_System_probes
9704,Sun,Human_spaceflight
9705,Sun,Space_station
9706,Sun,List_of_crewed_spacecraft
9707,Sun,Exploration_of_Mercury
9708,Sun,Observations_and_explorations_of_Venus
9709,Earth,Cosmic_View
9710,Earth,To_the_Moon_and_Beyond
9711,Earth,Cosmic_Zoom
9712,Earth,Powers_of_Ten_(film)
9713,Earth,Cosmic_Voyage
9714,Earth,Cosmic_Eye
9715,Earth,History_of_the_center_of_the_Universe
9716,Earth,Order_of_magnitude
9717,Bird,Systema_Naturae
9718,Bird,Zoological_Journal_of_the_Linnean_Society
9719,Sun,Exploration_of_the_Moon
9720,Sun,Lunar_resources
9721,Sun,Exploration_of_Mars
9722,Sun,Asteroid_mining
9723,Sun,List_of_missions_to_comets
9724,Earth,Template_talk:Nature
9725,Earth,Space
9726,Earth,Time
9727,Earth,Energy
9728,Bird,Kevin_Padian
9729,Bird,Philip_J._Currie
9730,Bird,Academic_Press
9731,Bird,Pascal_Godefroit
9732,Bird,Science_(journal)
9733,Bird,Gregory_S._Paul
9734,Sun,Exploration_of_Jupiter
9735,Sun,Exploration_of_Saturn
9736,Sun,Exploration_of_Uranus
9737,Sun,Exploration_of_Neptune
9738,Sun,Exploration_of_Pluto
9739,Earth,Matter
9740,Earth,Particle
9741,Earth,Chemical_element
9742,Earth,Meteorology
9743,Earth,Cloud
9744,Earth,Rain
9745,Bird,Nature_(journal)
9746,Bird,James_Clements
9747,Bird,The_Clements_Checklist_of_Birds_of_the_World
9748,Bird,Cornell_University_Press
9749,Bird,Biology_Letters
9750,Bird,Joel_Cracraft
9751,Bird,Jon_Edward_Ahlquist
9752,Sun,Deep_space_exploration
9753,Sun,Space_colonization
9754,Sun,Accretion_(astrophysics)
9755,Sun,Accretion_disk
9756,Sun,Circumplanetary_disk
9757,Sun,Circumstellar_disc
9758,Sun,Circumstellar_envelope
9759,Sun,Coatlicue_(star)
9760,Earth,Snow
9761,Earth,Sunlight
9762,Earth,Wind
9763,Earth,Field_(physics)
9764,Earth,Radiation
9765,Earth,Wilderness
9766,Earth,Biological_organisation
9767,Bird,Ernst_W._Mayr
9768,Bird,Helm_Identification_Guides
9769,Bird,Stanford_University
9770,Bird,Paul_Ehrlich
9771,Bird,Biochemical_Journal
9772,Bird,The_American_Naturalist
9773,Bird,Condor_(journal)
9774,Sun,Cosmic_dust
9775,Sun,Debris_disk
9776,Sun,Detached_Objects
9777,Sun,Disrupted_planet
9778,Sun,Exoplanetary_Circumstellar_Environments_and_Disk_Explorer
9779,Sun,Exozodiacal_dust
9780,Sun,Extraterrestrial_materials
9781,Sun,Sample-return_mission
9782,Earth,Biology
9783,Earth,Astrobiology
9784,Earth,Organism
9785,Earth,Flora
9786,Earth,Plant
9787,Bird,Proceedings_of_the_Royal_Society_B
9788,Bird,Wayback_Machine
9789,Bird,Journal_of_Avian_Biology
9790,Bird,David_Attenborough
9791,Bird,The_Life_of_Birds
9792,Bird,The_Science_of_Nature
9793,Sun,Extraterrestrial_sample_curation
9794,Sun,Giant-impact_hypothesis
9795,Sun,Hills_Cloud
9796,Sun,Interplanetary_dust_cloud
9797,Sun,Interplanetary_space
9798,Sun,Interstellar_cloud
9799,Sun,Interstellar_dust
9800,Sun,Nebular_hypothesis
9801,Earth,Fauna
9802,Earth,Animal
9803,Earth,Protist
9804,Bird,Emu_(journal)
9805,Bird,Handbook_of_the_Birds_of_the_World
9806,Bird,Behavioral_Ecology_and_Sociobiology
9807,Bird,Evolution_(journal)
9808,Bird,Journal_of_Zoology
9809,Bird,Oikos_(journal)
9810,Bird,Oecologia
9811,Sun,Planetary_migration
9812,Sun,Planetary_system
9813,Sun,Protoplanetary_disk
9814,Sun,Rubble_pile
9815,Sun,Outline_of_the_Solar_System
9816,Sun,Satellite_galaxies_of_the_Milky_Way
9817,Sun,Local_Group
9818,Sun,Local_Sheet
9819,Sun,Virgo_Supercluster
9820,Earth,Prokaryote
9821,Earth,Archaea
9822,Earth,Bacteria
9823,Earth,Virus
9824,Earth,Template_talk:Solar_System
9825,Bird,"Annual_Review_of_Ecology,_Evolution,_and_Systematics"
9826,Bird,American_Zoologist
9827,Bird,Hematophagy
9828,Bird,Oxford_University_Press
9829,Bird,Ibis_(journal)
9830,Bird,T._%26_A._D._Poyser
9831,Bird,Journal_of_Animal_Ecology
9832,Bird,The_Stationery_Office
9833,Sun,Laniakea_Supercluster
9834,Sun,Observable_universe
9835,Sun,Universe
9836,Sun,Template_talk:Star
9837,Sun,Bok_globule
9838,Sun,Young_stellar_object
9839,Sun,Pre-main-sequence_star
9840,Sun,Be_star
9841,Sun,T_Tauri_star
9842,Earth,Mercury_(planet)
9843,Earth,Venus
9844,Earth,Moons_of_Mars
9845,Earth,Ceres_(dwarf_planet)
9846,Earth,Asteroid_belt
9847,Earth,Jupiter
9848,Earth,Moons_of_Jupiter
9849,Bird,Martin_P._Nilsson
9850,Bird,Encyclopedia_of_Life
9851,Bird,The_Auk
9852,Bird,The_Wilson_Bulletin
9853,Bird,Template_talk:Birds
9854,Bird,Outline_of_birds
9855,Bird,Anatomy
9856,Bird,Egg
9857,Bird,Bird_intelligence
9858,Bird,Lek_mating
9859,Sun,FU_Orionis_star
9860,Sun,Herbig%E2%80%93Haro_object
9861,Sun,Hayashi_track
9862,Sun,Henyey_track
9863,Sun,Red-giant_branch
9864,Sun,Super-AGB_star
9865,Earth,Rings_of_Jupiter
9866,Earth,Saturn
9867,Earth,Moons_of_Saturn
9868,Earth,Rings_of_Saturn
9869,Earth,Uranus
9870,Earth,Moons_of_Uranus
9871,Earth,Rings_of_Uranus
9872,Earth,Neptune
9873,Earth,Moons_of_Neptune
9874,Bird,Seabird_breeding_behavior
9875,Bird,Bird_hybrid
9876,Bird,Origin_of_avian_flight
9877,Bird,Omnivoropterygidae
9878,Bird,Chaoyangiformes
9879,Bird,Patagopterygiformes
9880,Bird,Ambiortiformes
9881,Bird,Songlingornithiformes
9882,Bird,Ichthyornithes
9883,Bird,Lithornithidae
9884,Sun,Blue_loop
9885,Sun,Protoplanetary_nebula
9886,Sun,PG_1159_star
9887,Sun,Dredge-up
9888,Sun,IR_star
9889,Sun,Instability_strip
9890,Sun,Luminous_blue_variable
9891,Sun,Blue_straggler
9892,Earth,Rings_of_Neptune
9893,Earth,Moons_of_Pluto
9894,Bird,Gastornithiformes
9895,Bird,Human_uses_of_birds
9896,Bird,Bird_ringing
9897,Bird,Ornithomancy
9898,Bird,Bird_collections
9899,Bird,Big_year
9900,Bird,Waterfowl_hunting
9901,Bird,Cockfight
9902,Sun,Stellar_population
9903,Sun,Superluminous_supernova
9904,Sun,Early-type_star
9905,Sun,Late-type_star
9906,Sun,O-type_main-sequence_star
9907,Sun,B-type_main-sequence_star
9908,Sun,A-type_main-sequence_star
9909,Earth,Haumea
9910,Earth,Moons_of_Haumea
9911,Earth,Makemake
9912,Earth,2015_(136472)_1
9913,Earth,Kuiper_belt
9914,Earth,Eris_(dwarf_planet)
9915,Earth,Dysnomia_(moon)
9916,Bird,Pheasantry
9917,Bird,Oology
9918,Bird,List_of_bird_genera
9919,Bird,List_of_recently_extinct_bird_species
9920,Bird,List_of_Late_Quaternary_prehistoric_bird_species
9921,Bird,List_of_individual_birds
9922,Bird,List_of_fictional_birds
9923,Bird,Struthionidae
9924,Sun,F-type_main-sequence_star
9925,Sun,K-type_main-sequence_star
9926,Sun,Brown_dwarf
9927,Sun,Wolf%E2%80%93Rayet_star
9928,Sun,OB_star
9929,Sun,Subdwarf
9930,Sun,Subdwarf_O_star
9931,Earth,Scattered_disc
9932,Earth,Hills_cloud
9933,Earth,Oort_cloud
9934,Earth,Giant_planet
9935,Earth,Phobos_(moon)
9936,Bird,Rheidae
9937,Bird,Fowl
9938,Bird,Anatinae
9939,Bird,Mergini
9940,Sun,Subdwarf_B_star
9941,Sun,Giant_star
9942,Sun,Blue_giant
9943,Sun,Yellow_giant
9944,Sun,Bright_giant
9945,Sun,Supergiant_star
9946,Earth,Deimos_(moon)
9947,Earth,Ganymede_(moon)
9948,Earth,Callisto_(moon)
9949,Earth,Io_(moon)
9950,Earth,Europa_(moon)
9951,Earth,Titan_(moon)
9952,Bird,Oxyurini
9953,Bird,Swan
9954,Bird,Goose
9955,Bird,Whistling_duck
9956,Bird,Freckled_duck
9957,Bird,Tadorninae
9958,Sun,Blue_supergiant_star
9959,Sun,Red_supergiant_star
9960,Sun,Yellow_supergiant_star
9961,Sun,Hypergiant
9962,Sun,Yellow_hypergiant
9963,Earth,Rhea_(moon)
9964,Earth,Iapetus_(moon)
9965,Earth,Dione_(moon)
9966,Earth,Tethys_(moon)
9967,Earth,Enceladus
9968,Earth,Mimas_(moon)
9969,Earth,Hyperion_(moon)
9970,Bird,Horned_screamer
9971,Bird,Chauna
9972,Bird,Anseranatidae
9973,Bird,Anatalavis
9974,Bird,Magpie_goose
9975,Bird,Landfowl
9976,Bird,Gamebirds
9977,Bird,Cracinae
9978,Sun,Carbon_star
9979,Sun,S-type_star
9980,Sun,CN_star
9981,Sun,CH_star
9982,Sun,Chemically_peculiar_star
9983,Sun,Am_star
9984,Sun,Ap_and_Bp_stars
9985,Sun,Mercury-manganese_star
9986,Earth,Phoebe_(moon)
9987,Earth,Titania_(moon)
9988,Earth,Oberon_(moon)
9989,Earth,Umbriel_(moon)
9990,Earth,Ariel_(moon)
9991,Earth,Miranda_(moon)
9992,Earth,Triton_(moon)
9993,Bird,Oreophasinae
9994,Bird,Penelopinae
9995,Bird,Megapodidae
9996,Bird,Aepypodius
9997,Bird,Alectura
9998,Bird,Eulipoa
9999,Bird,Leipoa
10000,Bird,Macrocephalon
10001,Bird,Megapodius
10002,Bird,Talegalla
10003,Sun,Helium-weak_star
10004,Sun,Barium_star
10005,Sun,Extreme_helium_star
10006,Sun,Lambda_Bo%C3%B6tis_star
10007,Sun,Lead_star
10008,Sun,Technetium_star
10009,Earth,Proteus_(moon)
10010,Earth,Nereid_(moon)
10011,Earth,Nix_(moon)
10012,Earth,Hydra_(moon)
10013,Earth,Kerberos_(moon)
10014,Bird,Numididae
10015,Bird,Vulturine_guineafowl
10016,Bird,Agelastes
10017,Bird,Guttera
10018,Bird,Numida
10019,Bird,Odontophoridae
10020,Bird,Callipepla
10021,Bird,Colinus
10022,Bird,Cyrtonyx
10023,Sun,Be_star
10024,Sun,Shell_star
10025,Sun,B(e)_star
10026,Sun,Compact_star
10027,Sun,Helium_planet
10028,Sun,Neutron_star
10029,Sun,Radio-quiet_neutron_star
10030,Sun,Pulsar
10031,Earth,Styx_(moon)
10032,Earth,Hi%CA%BBiaka_(moon)
10033,Earth,Namaka_(moon)
10034,Earth,Makemake_(dwarf_planet)
10035,Earth,Lists_of_comets
10036,Earth,List_of_possible_dwarf_planets
10037,Bird,Dactylortyx
10038,Bird,Dendrortyx
10039,Bird,Odontophorus
10040,Bird,Oreortyx
10041,Bird,Philortyx
10042,Bird,Rhynchortyx
10043,Bird,Meleagridinae
10044,Bird,Perdicinae
10045,Sun,Binary_pulsar
10046,Sun,X-ray_pulsar
10047,Sun,Magnetar
10048,Sun,Stellar_black_hole
10049,Sun,X-ray_binary
10050,Sun,X-ray_burster
10051,Earth,List_of_gravitationally_rounded_objects_of_the_Solar_System
10052,Earth,List_of_minor_planets
10053,Earth,List_of_natural_satellites
10054,Earth,Solar_System_model
10055,Earth,List_of_Solar_System_objects
10056,Earth,List_of_Solar_System_objects_by_size
10057,Bird,Phasianinae
10058,Bird,Columbea
10059,Bird,Columbimorphae
10060,Bird,Mesite
10061,Bird,Grebe
10062,Bird,Passerea
10063,Sun,Soft_gamma_repeater
10064,Sun,Hypothetical_star
10065,Sun,Blue_dwarf_(red-dwarf_stage)
10066,Sun,Green_star_(astronomy)
10067,Sun,Exotic_star
10068,Earth,Timeline_of_discovery_of_Solar_System_planets_and_their_moons
10069,Earth,List_of_interstellar_and_circumstellar_molecules
10070,Earth,Small_Solar_System_body
10071,Earth,Damocloid
10072,Earth,Meteoroid
10073,Earth,Minor_planet
10074,Bird,Otidimorphae
10075,Bird,Turaco
10076,Sun,Boson_star
10077,Sun,Electroweak_star
10078,Sun,Strange_star
10079,Sun,Preon_star
10080,Sun,Planck_star
10081,Sun,Dark_star_(dark_matter)
10082,Earth,Meanings_of_minor_planet_names
10083,Earth,Minor-planet_moon
10084,Earth,List_of_Mercury-crossing_minor_planets
10085,Earth,List_of_Venus-crossing_minor_planets
10086,Earth,2013_ND15
10087,Bird,Bustard
10088,Bird,Strisores
10089,Bird,Steatornithiformes
10090,Bird,Podargiformes
10091,Bird,Opisthocomidae
10092,Bird,Cursorimorphae
10093,Sun,Dark-energy_star
10094,Sun,Quark_star
10095,Sun,Q_star
10096,Sun,Black_star_(semiclassical_gravity)
10097,Earth,List_of_Earth-crossing_minor_planets
10098,Earth,List_of_Mars-crossing_minor_planets
10099,Earth,Mars_trojan
10100,Earth,Asteroid
10101,Earth,2_Pallas
10102,Earth,3_Juno
10103,Earth,4_Vesta
10104,Earth,Active_asteroid
10105,Earth,List_of_minor_planets:_1%E2%80%931000
10106,Bird,Phaethontimorphae
10107,Bird,Tropicbird
10108,Bird,Stork
10109,Bird,Parrot
10110,Bird,Mousebird
10111,Bird,Trogon
10112,Bird,Cuckoo_roller
10113,Sun,Gravastar
10114,Sun,Frozen_star_(hypothetical_star)
10115,Earth,Asteroid_family
10116,Earth,List_of_exceptional_asteroids
10117,Earth,Kirkwood_gap
10118,Bird,Template_talk:Chordata
10119,Sun,Quasi-star
10120,Sun,Thorne%E2%80%93%C5%BBytkow_object
10121,Sun,Iron_star
10122,Sun,Blitzar
10123,Earth,List_of_Jupiter-crossing_minor_planets
10124,Earth,Jupiter_trojan
10125,Earth,Centaur_(minor_planet)
10126,Bird,Bilateria
10127,Bird,Deuterostome
10128,Bird,Cephalochordate
10129,Bird,Lancelet
10130,Bird,Olfactores
10131,Sun,White_hole
10132,Sun,Deuterium_fusion
10133,Earth,List_of_Saturn-crossing_minor_planets
10134,Earth,List_of_Uranus-crossing_minor_planets
10135,Earth,2011_QF99
10136,Earth,List_of_Neptune-crossing_minor_planets
10137,Earth,Cis-Neptunian_object
10138,Bird,Tunicate
10139,Bird,Ascidiacea
10140,Bird,Larvacea
10141,Bird,Thaliacea
10142,Bird,Cyclostomata
10143,Sun,Lithium_burning
10144,Sun,Alpha_process
10145,Earth,Neptune_trojan
10146,Bird,Hagfish
10147,Bird,Hyperoartia
10148,Bird,Gnathostomata
10149,Bird,Chondrichthyes
10150,Bird,Euteleostomi
10151,Bird,Actinopterygii
10152,Sun,Carbon-burning_process
10153,Sun,Neon-burning_process
10154,Sun,Oxygen-burning_process
10155,Sun,Silicon-burning_process
10156,Sun,S-process
10157,Sun,R-process
10158,Earth,Trans-Neptunian_object
10159,Earth,Classical_Kuiper_belt_object
10160,Earth,Plutino
10161,Earth,Detached_object
10162,Earth,Sednoid
10163,Earth,Ring_system
10164,Earth,Rings_of_Rhea
10165,Bird,Sarcopterygii
10166,Bird,Actinistia
10167,Bird,Rhipidistia
10168,Bird,Lungfish
10169,Bird,Tetrapod
10170,Sun,Fusor_(astronomy)
10171,Sun,Nova
10172,Sun,Symbiotic_nova
10173,Sun,Nova_remnant
10174,Sun,Luminous_red_nova
10175,Sun,Stellar_structure
10176,Sun,Stellar_core
10177,Earth,Rings_of_Chariklo
10178,Earth,List_of_hypothetical_Solar_System_objects
10179,Earth,Five-planet_Nice_model
10180,Bird,Amphibian
10181,Bird,Amniote
10182,Bird,Sauria
10183,Bird,Lepidosauria
10184,Bird,Rhynchocephalia
10185,Sun,Microturbulence
10186,Sun,Solar-like_oscillations
10187,Sun,Starspot
10188,Sun,Stellar_wind
10189,Sun,Stellar-wind_bubble
10190,Sun,Bipolar_outflow
10191,Earth,Nemesis_(hypothetical_star)
10192,Earth,Phaeton_(hypothetical_planet)
10193,Earth,Planet_Nine
10194,Earth,Planet_V
10195,Earth,Subsatellite
10196,Earth,Tyche_(hypothetical_planet)
10197,Earth,Vulcan_(hypothetical_planet)
10198,Bird,Squamata
10199,Bird,Archelosauria
10200,Bird,Template_talk:Maniraptora
10201,Bird,Elopteryx
10202,Bird,Kakuru
10203,Bird,Yaverlandia
10204,Bird,Alvarezsauroidea
10205,Sun,Asteroseismology
10206,Sun,Eddington_luminosity
10207,Sun,Stellar_designations_and_names
10208,Sun,Stellar_dynamics
10209,Sun,Stellar_kinematics
10210,Earth,Vulcanoid
10211,Earth,Space_exploration
10212,Earth,Outline_of_space_exploration
10213,Earth,Discovery_and_exploration_of_the_Solar_System
10214,Earth,Astronomy
10215,Earth,Historical_models_of_the_Solar_System
10216,Earth,Space_probe
10217,Earth,Timeline_of_Solar_System_exploration
10218,Bird,Aorun
10219,Bird,Bannykus
10220,Bird,Haplocheirus
10221,Sun,Stellar_mass
10222,Sun,Stellar_rotation
10223,Sun,Starlight
10224,Sun,Variable_star
10225,Sun,Photometric_system
10226,Sun,Color%E2%80%93color_diagram
10227,Sun,Star_system
10228,Earth,List_of_Solar_System_probes
10229,Earth,Human_spaceflight
10230,Earth,Space_station
10231,Earth,List_of_crewed_spacecraft
10232,Earth,Exploration_of_Mercury
10233,Earth,Observations_and_explorations_of_Venus
10234,Earth,Exploration_of_the_Moon
10235,Earth,Lunar_resources
10236,Bird,Shishugounykus
10237,Bird,Tugulusaurus
10238,Bird,Xiyunykus
10239,Bird,Alnashetri
10240,Bird,Alvarezsaurus
10241,Sun,Binary_star
10242,Sun,Contact_binary
10243,Sun,Common_envelope
10244,Sun,Eclipsing_binary
10245,Sun,Symbiotic_binary
10246,Sun,Star_cluster
10247,Sun,Open_cluster
10248,Earth,Exploration_of_Mars
10249,Earth,Asteroid_mining
10250,Earth,List_of_missions_to_comets
10251,Earth,Exploration_of_Jupiter
10252,Earth,Exploration_of_Saturn
10253,Earth,Exploration_of_Uranus
10254,Earth,Exploration_of_Neptune
10255,Bird,Achillesaurus
10256,Bird,Bradycneme
10257,Bird,Heptasteornis
10258,Bird,Patagonykinae
10259,Bird,Bonapartenykus
10260,Bird,Patagonykus
10261,Bird,Parvicursorinae
10262,Bird,Kol_ghuva
10263,Sun,Globular_cluster
10264,Sun,Super_star_cluster
10265,Sun,Pole_star
10266,Sun,Circumpolar_star
10267,Sun,Constellation
10268,Sun,Asterism_(astronomy)
10269,Sun,Magnitude_(astronomy)
10270,Sun,Extinction_(astronomy)
10271,Sun,Photographic_magnitude
10272,Earth,Exploration_of_Pluto
10273,Earth,Deep_space_exploration
10274,Earth,Space_colonization
10275,Earth,Accretion_disk
10276,Earth,Circumplanetary_disk
10277,Earth,Circumstellar_disc
10278,Bird,Nemegtonykus
10279,Bird,Parvicursor
10280,Bird,Qiupanykus
10281,Bird,Trierarchuncus
10282,Bird,Ceratonykini
10283,Bird,Albinykus
10284,Bird,Ceratonykus
10285,Bird,Xixianykus
10286,Sun,Radial_velocity
10287,Sun,Proper_motion
10288,Sun,Stellar_parallax
10289,Sun,Photometric-standard_star
10290,Sun,Lists_of_stars
10291,Sun,List_of_proper_names_of_stars
10292,Sun,List_of_Arabic_star_names
10293,Sun,Chinese_star_names
10294,Sun,List_of_star_extremes
10295,Earth,Circumstellar_envelope
10296,Earth,Coatlicue_(star)
10297,Earth,Debris_disk
