,category,paperid,date,num_authors,title
1655,ecology,315481,2018/05/05,7,Spatial variation in exploited metapopulations obscures risk of collapse
1656,ecology,40204,2018/05/04,12,Fluctuations in populations of subsurface methane oxidizers in coordination with changes in electron acceptor availability
1657,ecology,315010,2018/05/04,6,Uncovering indirect interactions in bipartite ecological networks
1658,ecology,315101,2018/05/04,2,Akaike information criteria and predictive geographical accuracy are not related in ecological niche modeling
1659,ecology,313239,2018/05/03,4,The mechanics of predator-prey interactions: first principles of physics predict predator-prey size ratios
1660,ecology,243923,2018/05/03,11,Testing the phylogenetic gambit: how much functional diversity can we reliably conserve if we prioritize phylogenetic diversity?
1661,ecology,313650,2018/05/03,10,Water motion as a transformation mechanism of algal communities structure in Lake Baikal
1662,ecology,8508,2014/09/19,2,Quantifying and understanding reproductive allocation schedules in plants: a lifetime of decisions
1663,ecology,3657,2014/09/02,4,Exploring the spatially explicit predictions of the Maximum Entropy Theory of Ecology
1664,ecology,4887,2014/09/02,2,"Pushed Beyond the Brink: Allee Effects, Environmental Stochasticity, and Extinction"
1665,ecology,8524,2014/08/28,5,Nutritional aspects of honey bee-collected pollen and constraints on colony development in the eastern Mediterranean
1666,ecology,7757,2014/08/08,9,Mapping migration in a songbird using high-resolution genetic markers
1667,ecology,7740,2014/08/08,12,Seasonality dynamics of avian influenza occurrences in Central and West Africa
1668,ecology,7732,2014/08/07,2,Spatial distribution and seasonal fluctuations of Drosophila on Santa Catalina Island with an emphasis on the repleta species group
1669,ecology,7617,2014/08/07,4,"The Impacts of Historical Barriers on Floristic Patterns of Plant Groups with Different Dispersal Abilities in the Ryukyu Archipelago, Japan"
1670,ecology,7625,2014/08/03,5,"Comparative studies on Architectural Stratification and Woody Species Diversity in Subtropical Evergreen Broadleaf Forests Along a Latitudinal Thermal Gradient of the Ryukyu Archipelago, Japan"
1671,ecology,7575,2014/07/29,1,ResistanceGA: An R package for the optimization of resistance surfaces using genetic algorithms
1672,ecology,34801,2016/02/17,9,Microbial contributions to subterranean methane sinks
1673,ecology,14852,2016/02/17,3,After the games are over: life-history trade-offs drive dispersal attenuation following range expansion
1674,ecology,39875,2016/02/17,2,Validation of a habitat suitability index for oyster restoration
1675,ecology,39453,2016/02/11,3,Intriguing desnity dependence but problematic birth rates in greaver et al.'s study of a black rhinoeros population.
1676,ecology,17178,2016/02/11,3,Using heterogeneity in the population structure of U.S. swine farms to compare transmission models for porcine epidemic diarrhoea
1677,ecology,39073,2016/02/09,6,Quantifying pollen-vegetation relationships to reconstruct ancient forests using 19th-century forest composition and pollen data
1678,ecology,19935,2016/02/07,3,Spatial extent of neighboring plants influences the strength of associational effects on mammal herbivory. Insights from a meta-analysis
1679,ecology,37051,2016/01/18,11,The Effect of Anthropogenic Land Cover Change on Pollen-Vegetation Relationships in the American Midwest
1680,ecology,30916,2016/01/16,3,Evidence for the priming effect in a planktonic estuarine microbial community
1681,ecology,34553,2016/01/15,5,Small lakes in big landscape: External drivers of littoral ecosystem in high elevation lakes
1682,ecology,128033,2017/04/17,2,Burrow Morphology of Genus Ocypode (Brachyura: Decapoda: Ocypodidae) Along the Coast of Karachi
1683,ecology,63735,2017/04/14,15,"Detecting the impact of temperature on transmission of Zika, dengue and chikungunya using mechanistic models"
1684,ecology,126821,2017/04/12,2,"Simultaneous Modelling Of Movement, Measurement Error, And Observer Dependence In Double-Observer Distance Sampling Surveys"
1685,ecology,59691,2017/04/10,1,Meta population modelling of narwhals in East Canada and West Greenland - 2017
1686,ecology,46946,2017/04/09,1,Bias in community-weighted mean analysis of plant functional traits and species indicator values
1687,ecology,125666,2017/04/08,2,Elucidating dispersal ecology of reclusive species through genetic analyses of parentage and relatedness: the island night lizard (Xantusia riversiana) as a case study.
1688,ecology,125377,2017/04/07,3,Spatially-induced nestedness in a neutral model of phage-bacteria networks
1689,ecology,125302,2017/04/07,14,Linking Dendroecology And Association Genetics: Stress Responses Archived In Tree Rings Associate With SNP Genotypes In Abies alba (Mill.)
1690,ecology,73577,2017/04/07,4,An efficient extension of N-mixture models for multi-species abundance estimation
1691,ecology,124784,2017/04/06,3,Predator-induced shell plasticity in mussels hinders predation by drilling snails
1692,ecology,435453,2018/10/05,5,Variable Effects on Growth and Defence Traits for Plant Ecotypic Differentiation and Phenotypic Plasticity along Elevation Gradients
1693,ecology,436410,2018/10/05,2,Would conserving natural land cover in landscapes conserve biodiversity?
1694,ecology,424093,2018/10/04,11,A systematic review and meta-analysis of the human blood index of the major African malaria vectors
1695,ecology,432427,2018/10/03,4,"Nutrient acquisition, rather than stress response over diel cycles, drives microbial transcription in a dessicated Namib Desert soil"
1696,ecology,434134,2018/10/03,6,"Forest quality, forest area and the importance of beta-diversity for protecting Borneo's beetle biodiversity"
1697,ecology,431262,2018/10/03,2,Andaman mangrove sediments: source of nutrients and sink of heavy metals
1698,ecology,434084,2018/10/03,9,Thermal acclimation of leaf respiration consistent with optimal plant function
1699,ecology,433987,2018/10/03,3,Elevated trace elements in Posidonia oceanica and Cymodocea nodosa at six Mediterranean volcanic seeps
1700,ecology,434142,2018/10/03,2,Effects of radiofrequency electromagnetic radiation (RF-EMF) on honey bee queen development and mating success
1701,ecology,434282,2018/10/03,4,Plasmid transfer is biased towards close kin in bacteria from natural populations.
1702,ecology,44305,2016/08/31,5,Estimating dispersal kernels using genetic parentage data
1703,ecology,72108,2016/08/30,2,Microclimate and radiant energy measurements using a novel device for natural resource monitoring
1704,ecology,71993,2016/08/29,2,How ecological networks evolve
1705,ecology,60988,2016/08/27,3,The validity of pairwise models in predicting community dynamics
1706,ecology,71126,2016/08/23,3,Effects of plant evolution on nutrient cycling couple aboveground and belowground processes
1707,ecology,70789,2016/08/23,3,Using null models to infer microbial co-occurrence networks
1708,ecology,70847,2016/08/22,5,Population dynamics of Arabis alpina in the French Alps: evidence for demographic compensation?
1709,ecology,70771,2016/08/22,6,"Thousands of primer-free, high-quality, full-length SSU rRNA sequences from all domains of life"
1710,ecology,70532,2016/08/21,5,A framework to assess the contribution of bioaerosols to the outcome of meteorological contexts favorable for rainfall
1711,ecology,36400,2016/08/19,7,Temperature regimes impact coral assemblages along environmental gradients on lagoonal reefs in Belize
1712,ecology,236687,2017/12/20,5,The compound topology of a continent-wide interaction network explained by an integrative hypothesis of specialization
1713,ecology,235705,2017/12/18,2,Biodiversity loss under future global socio-economic and climate scenarios
1714,ecology,233759,2017/12/15,4,Whole genome data reveal the complex history of a diverse ecological community
1715,ecology,223941,2017/12/14,14,Demographic causes of adult sex ratio variation and their consequences for parental cooperation
1716,ecology,233742,2017/12/14,5,Selective effects of temperature on body mass depend on trophic interactions and network position
1717,ecology,233916,2017/12/14,4,A temperature dependent trophic cascade modifies temperature dependence of ecosystem function
1718,ecology,233478,2017/12/13,6,The assessment of fishery status depends on the condition of fish habitats
1719,ecology,232934,2017/12/12,8,"Who is the host of the host-associated microbiome? Colony-level dynamics overshadow individual-level characteristics in the fur microbiome of a social mammal, the Egyptian fruit-bat"
1720,ecology,191130,2017/12/11,3,Forecasting biodiversity in breeding birds using best practices
1721,ecology,231688,2017/12/11,7,Microhabitats shape diversity-productivity relationships in freshwater bacterial communities
1722,ecology,247908,2018/06/12,4,Nonlinear averaging of thermal experience predicts population growth rates in a thermally variable environment
1723,ecology,338699,2018/06/12,2,Will the Illinois chorus frog (Pseudacris streckeri illinoensis) survive in Arkansas? A case study of a secretive species in need of protection
1724,ecology,344143,2018/06/11,4,Wolbachia both aids and hampers the performance of spider mites on different host plants
1725,ecology,217570,2018/06/11,2,"Eco-evolutionary dynamics in metacommunities: ecological inheritance, helping within- and harming between-species"
1726,ecology,336131,2018/06/09,1,Occurence of lymphedema in wild-caught anurans
1727,ecology,342550,2018/06/08,2,Group Size as a Trade Off Between Fertility and Predation Risk: Implications for Social Evolution
1728,ecology,279455,2018/06/08,4,Experimental manipulation of nocturnal nest cavity temperature in wild blue tits
1729,ecology,342576,2018/06/08,6,Contrasted hybridization patterns between two local populations of European wildcats in France
1730,ecology,341123,2018/06/08,3,Cryptic Dispersal Networks Connect Habitat Patches in ways not Captured by Distance
1731,ecology,341222,2018/06/08,4,"Pinned, locked, pushed, and pulled traveling waves in structured environments"
1732,ecology,28274,2018/06/05,3,Local and population-level responses of Greater sage-grouse to oil and gas development and climatic variation in Wyoming
1733,ecology,338129,2018/06/04,4,Resource supply drives even spacing of individuals along multiple trait axes in light-limited phytoplankton populations
1734,ecology,330415,2018/06/04,11,Assessing sustainability in North America's ecosystems using criticality and information theory
1735,ecology,149617,2018/06/04,6,Pleistocene climate change and the formation of regional species pools
